idx,lon,lat,alt,tz
53,-113.75,-90.0,2771.0,Antarctica/McMurdo
54,-112.5,-90.0,2771.0,Antarctica/McMurdo
55,-111.25,-90.0,2771.0,Antarctica/McMurdo
56,-110.0,-90.0,2771.0,Antarctica/McMurdo
57,-108.75,-90.0,2771.0,Antarctica/McMurdo
58,-107.5,-90.0,2771.0,Antarctica/McMurdo
59,-106.25,-90.0,2771.0,Antarctica/McMurdo
60,-105.0,-90.0,2771.0,Antarctica/McMurdo
61,-103.75,-90.0,2771.0,Antarctica/McMurdo
62,-102.5,-90.0,2771.0,Antarctica/McMurdo
63,-101.25,-90.0,2771.0,Antarctica/McMurdo
64,-100.0,-90.0,2771.0,Antarctica/McMurdo
65,-98.75,-90.0,2771.0,Antarctica/McMurdo
66,-97.5,-90.0,2771.0,Antarctica/McMurdo
67,-96.25,-90.0,2771.0,Antarctica/McMurdo
68,-95.0,-90.0,2771.0,Antarctica/McMurdo
69,-93.75,-90.0,2771.0,Antarctica/McMurdo
70,-92.5,-90.0,2771.0,Antarctica/McMurdo
71,-91.25,-90.0,2771.0,Antarctica/McMurdo
72,-90.0,-90.0,2771.0,Antarctica/McMurdo
73,-88.75,-90.0,2771.0,Antarctica/McMurdo
74,-87.5,-90.0,2771.0,Antarctica/McMurdo
75,-86.25,-90.0,2771.0,Antarctica/McMurdo
76,-85.0,-90.0,2771.0,Antarctica/McMurdo
77,-83.75,-90.0,2771.0,Antarctica/McMurdo
78,-82.5,-90.0,2771.0,Antarctica/McMurdo
79,-81.25,-90.0,2771.0,Antarctica/McMurdo
80,-80.0,-90.0,2771.0,Antarctica/McMurdo
81,-78.75,-90.0,2771.0,Antarctica/McMurdo
82,-77.5,-90.0,2771.0,Antarctica/McMurdo
83,-76.25,-90.0,2771.0,Antarctica/McMurdo
84,-75.0,-90.0,2771.0,Antarctica/McMurdo
85,-73.75,-90.0,2771.0,Antarctica/McMurdo
86,-72.5,-90.0,2771.0,Antarctica/McMurdo
87,-71.25,-90.0,2771.0,Antarctica/McMurdo
88,-70.0,-90.0,2771.0,Antarctica/McMurdo
89,-68.75,-90.0,2771.0,Antarctica/McMurdo
90,-67.5,-90.0,2771.0,Antarctica/McMurdo
91,-66.25,-90.0,2771.0,Antarctica/McMurdo
92,-65.0,-90.0,2771.0,Antarctica/McMurdo
93,-63.75,-90.0,2771.0,Antarctica/McMurdo
94,-62.5,-90.0,2771.0,Antarctica/McMurdo
95,-61.25,-90.0,2771.0,Antarctica/McMurdo
96,-60.0,-90.0,2771.0,Antarctica/McMurdo
97,-58.75,-90.0,2771.0,Antarctica/McMurdo
98,-57.5,-90.0,2771.0,Antarctica/McMurdo
99,-56.25,-90.0,2771.0,Antarctica/McMurdo
100,-55.0,-90.0,2771.0,Antarctica/McMurdo
101,-53.75,-90.0,2771.0,Antarctica/McMurdo
102,-52.5,-90.0,2771.0,Antarctica/McMurdo
103,-51.25,-90.0,2771.0,Antarctica/McMurdo
104,-50.0,-90.0,2771.0,Antarctica/McMurdo
105,-48.75,-90.0,2771.0,Antarctica/McMurdo
106,-47.5,-90.0,2771.0,Antarctica/McMurdo
107,-46.25,-90.0,2771.0,Antarctica/McMurdo
108,-45.0,-90.0,2771.0,Antarctica/McMurdo
109,-43.75,-90.0,2771.0,Antarctica/McMurdo
110,-42.5,-90.0,2771.0,Antarctica/McMurdo
111,-41.25,-90.0,2771.0,Antarctica/McMurdo
112,-40.0,-90.0,2771.0,Antarctica/McMurdo
113,-38.75,-90.0,2771.0,Antarctica/McMurdo
114,-37.5,-90.0,2771.0,Antarctica/McMurdo
115,-36.25,-90.0,2771.0,Antarctica/McMurdo
116,-35.0,-90.0,2771.0,Antarctica/McMurdo
117,-33.75,-90.0,2771.0,Antarctica/McMurdo
118,-32.5,-90.0,2771.0,Antarctica/McMurdo
119,-31.25,-90.0,2771.0,Antarctica/McMurdo
120,-30.0,-90.0,2771.0,Antarctica/McMurdo
121,-28.75,-90.0,2771.0,Antarctica/McMurdo
122,-27.5,-90.0,2771.0,Antarctica/McMurdo
123,-26.25,-90.0,2771.0,Antarctica/McMurdo
124,-25.0,-90.0,2771.0,Antarctica/McMurdo
125,-23.75,-90.0,2771.0,Antarctica/McMurdo
126,-22.5,-90.0,2771.0,Antarctica/McMurdo
127,-21.25,-90.0,2771.0,Antarctica/McMurdo
128,-20.0,-90.0,2771.0,Antarctica/McMurdo
129,-18.75,-90.0,2771.0,Antarctica/McMurdo
130,-17.5,-90.0,2771.0,Antarctica/McMurdo
131,-16.25,-90.0,2771.0,Antarctica/McMurdo
132,-15.0,-90.0,2771.0,Antarctica/McMurdo
133,-13.75,-90.0,2771.0,Antarctica/McMurdo
134,-12.5,-90.0,2771.0,Antarctica/McMurdo
135,-11.25,-90.0,2771.0,Antarctica/McMurdo
136,-10.0,-90.0,2771.0,Antarctica/McMurdo
137,-8.75,-90.0,2771.0,Antarctica/McMurdo
138,-7.5,-90.0,2771.0,Antarctica/McMurdo
139,-6.25,-90.0,2771.0,Antarctica/McMurdo
140,-5.0,-90.0,2771.0,Antarctica/McMurdo
141,-3.75,-90.0,2771.0,Antarctica/McMurdo
142,-2.5,-90.0,2771.0,Antarctica/McMurdo
143,-1.25,-90.0,2771.0,Antarctica/McMurdo
144,0.0,-90.0,2771.0,Antarctica/McMurdo
145,1.25,-90.0,2771.0,Antarctica/McMurdo
146,2.5,-90.0,2771.0,Antarctica/McMurdo
147,3.75,-90.0,2771.0,Antarctica/McMurdo
148,5.0,-90.0,2771.0,Antarctica/McMurdo
149,6.25,-90.0,2771.0,Antarctica/McMurdo
150,7.5,-90.0,2771.0,Antarctica/McMurdo
151,8.75,-90.0,2771.0,Antarctica/McMurdo
152,10.0,-90.0,2771.0,Antarctica/McMurdo
153,11.25,-90.0,2771.0,Antarctica/McMurdo
154,12.5,-90.0,2771.0,Antarctica/McMurdo
155,13.75,-90.0,2771.0,Antarctica/McMurdo
156,15.0,-90.0,2771.0,Antarctica/McMurdo
157,16.25,-90.0,2771.0,Antarctica/McMurdo
158,17.5,-90.0,2771.0,Antarctica/McMurdo
159,18.75,-90.0,2771.0,Antarctica/McMurdo
160,20.0,-90.0,2771.0,Antarctica/McMurdo
161,21.25,-90.0,2771.0,Antarctica/McMurdo
162,22.5,-90.0,2771.0,Antarctica/McMurdo
163,23.75,-90.0,2771.0,Antarctica/McMurdo
164,25.0,-90.0,2771.0,Antarctica/McMurdo
165,26.25,-90.0,2771.0,Antarctica/McMurdo
166,27.5,-90.0,2771.0,Antarctica/McMurdo
167,28.75,-90.0,2771.0,Antarctica/McMurdo
168,30.0,-90.0,2771.0,Antarctica/McMurdo
169,31.25,-90.0,2771.0,Antarctica/McMurdo
170,32.5,-90.0,2771.0,Antarctica/McMurdo
171,33.75,-90.0,2771.0,Antarctica/McMurdo
172,35.0,-90.0,2771.0,Antarctica/McMurdo
173,36.25,-90.0,2771.0,Antarctica/McMurdo
174,37.5,-90.0,2771.0,Antarctica/McMurdo
175,38.75,-90.0,2771.0,Antarctica/McMurdo
176,40.0,-90.0,2771.0,Antarctica/McMurdo
177,41.25,-90.0,2771.0,Antarctica/McMurdo
178,42.5,-90.0,2771.0,Antarctica/McMurdo
179,43.75,-90.0,2771.0,Antarctica/McMurdo
180,45.0,-90.0,2771.0,Antarctica/McMurdo
181,46.25,-90.0,2771.0,Antarctica/McMurdo
182,47.5,-90.0,2771.0,Antarctica/McMurdo
183,48.75,-90.0,2771.0,Antarctica/McMurdo
184,50.0,-90.0,2771.0,Antarctica/McMurdo
185,51.25,-90.0,2771.0,Antarctica/McMurdo
186,52.5,-90.0,2771.0,Antarctica/McMurdo
187,53.75,-90.0,2771.0,Antarctica/McMurdo
188,55.0,-90.0,2771.0,Antarctica/McMurdo
189,56.25,-90.0,2771.0,Antarctica/McMurdo
190,57.5,-90.0,2771.0,Antarctica/McMurdo
191,58.75,-90.0,2771.0,Antarctica/McMurdo
192,60.0,-90.0,2771.0,Antarctica/McMurdo
193,61.25,-90.0,2771.0,Antarctica/McMurdo
194,62.5,-90.0,2771.0,Antarctica/McMurdo
195,63.75,-90.0,2771.0,Antarctica/McMurdo
196,65.0,-90.0,2771.0,Antarctica/McMurdo
197,66.25,-90.0,2771.0,Antarctica/McMurdo
198,67.5,-90.0,2771.0,Antarctica/McMurdo
199,68.75,-90.0,2771.0,Antarctica/McMurdo
200,70.0,-90.0,2771.0,Antarctica/McMurdo
201,71.25,-90.0,2771.0,Antarctica/McMurdo
202,72.5,-90.0,2771.0,Antarctica/McMurdo
203,73.75,-90.0,2771.0,Antarctica/McMurdo
204,75.0,-90.0,2771.0,Antarctica/McMurdo
205,76.25,-90.0,2771.0,Antarctica/McMurdo
206,77.5,-90.0,2771.0,Antarctica/McMurdo
207,78.75,-90.0,2771.0,Antarctica/McMurdo
208,80.0,-90.0,2771.0,Antarctica/McMurdo
209,81.25,-90.0,2771.0,Antarctica/McMurdo
210,82.5,-90.0,2771.0,Antarctica/McMurdo
211,83.75,-90.0,2771.0,Antarctica/McMurdo
212,85.0,-90.0,2771.0,Antarctica/McMurdo
213,86.25,-90.0,2771.0,Antarctica/McMurdo
214,87.5,-90.0,2771.0,Antarctica/McMurdo
215,88.75,-90.0,2771.0,Antarctica/McMurdo
216,90.0,-90.0,2771.0,Antarctica/McMurdo
217,91.25,-90.0,2771.0,Antarctica/McMurdo
218,92.5,-90.0,2771.0,Antarctica/McMurdo
219,93.75,-90.0,2771.0,Antarctica/McMurdo
220,95.0,-90.0,2771.0,Antarctica/McMurdo
221,96.25,-90.0,2771.0,Antarctica/McMurdo
222,97.5,-90.0,2771.0,Antarctica/McMurdo
223,98.75,-90.0,2771.0,Antarctica/McMurdo
224,100.0,-90.0,2771.0,Antarctica/McMurdo
225,101.25,-90.0,2771.0,Antarctica/McMurdo
226,102.5,-90.0,2771.0,Antarctica/McMurdo
227,103.75,-90.0,2771.0,Antarctica/McMurdo
228,105.0,-90.0,2771.0,Antarctica/McMurdo
229,106.25,-90.0,2771.0,Antarctica/McMurdo
230,107.5,-90.0,2771.0,Antarctica/McMurdo
231,108.75,-90.0,2771.0,Antarctica/McMurdo
232,110.0,-90.0,2771.0,Antarctica/McMurdo
233,111.25,-90.0,2771.0,Antarctica/McMurdo
234,112.5,-90.0,2771.0,Antarctica/McMurdo
235,113.75,-90.0,2771.0,Antarctica/McMurdo
236,115.0,-90.0,2771.0,Antarctica/McMurdo
237,116.25,-90.0,2771.0,Antarctica/McMurdo
238,117.5,-90.0,2771.0,Antarctica/McMurdo
239,118.75,-90.0,2771.0,Antarctica/McMurdo
240,120.0,-90.0,2771.0,Antarctica/McMurdo
241,121.25,-90.0,2771.0,Antarctica/McMurdo
242,122.5,-90.0,2771.0,Antarctica/McMurdo
243,123.75,-90.0,2771.0,Antarctica/McMurdo
244,125.0,-90.0,2771.0,Antarctica/McMurdo
245,126.25,-90.0,2771.0,Antarctica/McMurdo
246,127.5,-90.0,2771.0,Antarctica/McMurdo
247,128.75,-90.0,2771.0,Antarctica/McMurdo
248,130.0,-90.0,2771.0,Antarctica/McMurdo
249,131.25,-90.0,2771.0,Antarctica/McMurdo
250,132.5,-90.0,2771.0,Antarctica/McMurdo
251,133.75,-90.0,2771.0,Antarctica/McMurdo
252,135.0,-90.0,2771.0,Antarctica/McMurdo
253,136.25,-90.0,2771.0,Antarctica/McMurdo
254,137.5,-90.0,2771.0,Antarctica/McMurdo
255,138.75,-90.0,2771.0,Antarctica/McMurdo
256,140.0,-90.0,2771.0,Antarctica/McMurdo
257,141.25,-90.0,2771.0,Antarctica/McMurdo
258,142.5,-90.0,2771.0,Antarctica/McMurdo
259,143.75,-90.0,2771.0,Antarctica/McMurdo
260,145.0,-90.0,2771.0,Antarctica/McMurdo
261,146.25,-90.0,2771.0,Antarctica/McMurdo
262,147.5,-90.0,2771.0,Antarctica/McMurdo
263,148.75,-90.0,2771.0,Antarctica/McMurdo
264,150.0,-90.0,2771.0,Antarctica/McMurdo
265,151.25,-90.0,2771.0,Antarctica/McMurdo
266,152.5,-90.0,2771.0,Antarctica/McMurdo
267,153.75,-90.0,2771.0,Antarctica/McMurdo
268,155.0,-90.0,2771.0,Antarctica/McMurdo
269,156.25,-90.0,2771.0,Antarctica/McMurdo
270,157.5,-90.0,2771.0,Antarctica/McMurdo
271,158.75,-90.0,2771.0,Antarctica/McMurdo
272,160.0,-90.0,2771.0,Antarctica/McMurdo
273,161.25,-90.0,2771.0,Antarctica/McMurdo
274,162.5,-90.0,2771.0,Antarctica/McMurdo
275,163.75,-90.0,2771.0,Antarctica/McMurdo
276,165.0,-90.0,2771.0,Antarctica/McMurdo
277,166.25,-90.0,2771.0,Antarctica/McMurdo
278,167.5,-90.0,2771.0,Antarctica/McMurdo
279,168.75,-90.0,2771.0,Antarctica/McMurdo
280,170.0,-90.0,2771.0,Antarctica/McMurdo
281,171.25,-90.0,2771.0,Antarctica/McMurdo
282,172.5,-90.0,2771.0,Antarctica/McMurdo
283,173.75,-90.0,2771.0,Antarctica/McMurdo
284,175.0,-90.0,2771.0,Antarctica/McMurdo
285,176.25,-90.0,2771.0,Antarctica/McMurdo
286,177.5,-90.0,2771.0,Antarctica/McMurdo
287,178.75,-90.0,2771.0,Antarctica/McMurdo
288,-180.0,-89.0575942993164,3006.0,Antarctica/McMurdo
289,-178.75,-89.0575942993164,3001.0,Antarctica/McMurdo
290,-177.5,-89.0575942993164,2996.0,Antarctica/McMurdo
291,-176.25,-89.0575942993164,2990.0,Antarctica/McMurdo
292,-175.0,-89.0575942993164,2984.0,Antarctica/McMurdo
293,-173.75,-89.0575942993164,2977.0,Antarctica/McMurdo
294,-172.5,-89.0575942993164,2970.0,Antarctica/McMurdo
295,-171.25,-89.0575942993164,2963.0,Antarctica/McMurdo
296,-170.0,-89.0575942993164,2956.0,Antarctica/McMurdo
297,-168.75,-89.0575942993164,2949.0,Antarctica/McMurdo
298,-167.5,-89.0575942993164,2943.0,Antarctica/McMurdo
299,-166.25,-89.0575942993164,2937.0,Antarctica/McMurdo
300,-165.0,-89.0575942993164,2930.0,Antarctica/McMurdo
301,-163.75,-89.0575942993164,2924.0,Antarctica/McMurdo
302,-162.5,-89.0575942993164,2918.0,Antarctica/McMurdo
303,-161.25,-89.0575942993164,2913.0,Antarctica/McMurdo
304,-160.0,-89.0575942993164,2909.0,Antarctica/McMurdo
305,-158.75,-89.0575942993164,2905.0,Antarctica/McMurdo
306,-157.5,-89.0575942993164,2902.0,Antarctica/McMurdo
307,-156.25,-89.0575942993164,2900.0,Antarctica/McMurdo
308,-155.0,-89.0575942993164,2898.0,Antarctica/McMurdo
309,-153.75,-89.0575942993164,2896.0,Antarctica/McMurdo
310,-152.5,-89.0575942993164,2895.0,Antarctica/McMurdo
311,-151.25,-89.0575942993164,2893.0,Antarctica/McMurdo
312,-150.0,-89.0575942993164,2892.0,Antarctica/McMurdo
313,-148.75,-89.0575942993164,2891.0,Antarctica/McMurdo
314,-147.5,-89.0575942993164,2890.0,Antarctica/McMurdo
315,-146.25,-89.0575942993164,2889.0,Antarctica/McMurdo
316,-145.0,-89.0575942993164,2888.0,Antarctica/McMurdo
317,-143.75,-89.0575942993164,2886.0,Antarctica/McMurdo
318,-142.5,-89.0575942993164,2884.0,Antarctica/McMurdo
319,-141.25,-89.0575942993164,2882.0,Antarctica/McMurdo
320,-140.0,-89.0575942993164,2879.0,Antarctica/McMurdo
321,-138.75,-89.0575942993164,2876.0,Antarctica/McMurdo
322,-137.5,-89.0575942993164,2872.0,Antarctica/McMurdo
323,-136.25,-89.0575942993164,2869.0,Antarctica/McMurdo
324,-135.0,-89.0575942993164,2865.0,Antarctica/McMurdo
325,-133.75,-89.0575942993164,2861.0,Antarctica/McMurdo
326,-132.5,-89.0575942993164,2855.0,Antarctica/McMurdo
327,-131.25,-89.0575942993164,2851.0,Antarctica/McMurdo
328,-130.0,-89.0575942993164,2846.0,Antarctica/McMurdo
329,-128.75,-89.0575942993164,2841.0,Antarctica/McMurdo
330,-127.5,-89.0575942993164,2837.0,Antarctica/McMurdo
331,-126.25,-89.0575942993164,2832.0,Antarctica/McMurdo
332,-125.0,-89.0575942993164,2828.0,Antarctica/McMurdo
333,-123.75,-89.0575942993164,2825.0,Antarctica/McMurdo
334,-122.5,-89.0575942993164,2822.0,Antarctica/McMurdo
335,-121.25,-89.0575942993164,2819.0,Antarctica/McMurdo
336,-120.0,-89.0575942993164,2816.0,Antarctica/McMurdo
337,-118.75,-89.0575942993164,2814.0,Antarctica/McMurdo
338,-117.5,-89.0575942993164,2812.0,Antarctica/McMurdo
339,-116.25,-89.0575942993164,2810.0,Antarctica/McMurdo
340,-115.0,-89.0575942993164,2808.0,Antarctica/McMurdo
341,-113.75,-89.0575942993164,2807.0,Antarctica/McMurdo
342,-112.5,-89.0575942993164,2805.0,Antarctica/McMurdo
343,-111.25,-89.0575942993164,2804.0,Antarctica/McMurdo
344,-110.0,-89.0575942993164,2803.0,Antarctica/McMurdo
345,-108.75,-89.0575942993164,2802.0,Antarctica/McMurdo
346,-107.5,-89.0575942993164,2800.0,Antarctica/McMurdo
347,-106.25,-89.0575942993164,2798.0,Antarctica/McMurdo
348,-105.0,-89.0575942993164,2796.0,Antarctica/McMurdo
349,-103.75,-89.0575942993164,2793.0,Antarctica/McMurdo
350,-102.5,-89.0575942993164,2789.0,Antarctica/McMurdo
351,-101.25,-89.0575942993164,2785.0,Antarctica/McMurdo
352,-100.0,-89.0575942993164,2780.0,Antarctica/McMurdo
353,-98.75,-89.0575942993164,2774.0,Antarctica/McMurdo
354,-97.5,-89.0575942993164,2767.0,Antarctica/McMurdo
355,-96.25,-89.0575942993164,2760.0,Antarctica/McMurdo
356,-95.0,-89.0575942993164,2752.0,Antarctica/McMurdo
357,-93.75,-89.0575942993164,2744.0,Antarctica/McMurdo
358,-92.5,-89.0575942993164,2736.0,Antarctica/McMurdo
359,-91.25,-89.0575942993164,2728.0,Antarctica/McMurdo
360,-90.0,-89.0575942993164,2721.0,Antarctica/McMurdo
361,-88.75,-89.0575942993164,2714.0,Antarctica/McMurdo
362,-87.5,-89.0575942993164,2708.0,Antarctica/McMurdo
363,-86.25,-89.0575942993164,2702.0,Antarctica/McMurdo
364,-85.0,-89.0575942993164,2697.0,Antarctica/McMurdo
365,-83.75,-89.0575942993164,2693.0,Antarctica/McMurdo
366,-82.5,-89.0575942993164,2689.0,Antarctica/McMurdo
367,-81.25,-89.0575942993164,2687.0,Antarctica/McMurdo
368,-80.0,-89.0575942993164,2684.0,Antarctica/McMurdo
369,-78.75,-89.0575942993164,2682.0,Antarctica/McMurdo
370,-77.5,-89.0575942993164,2680.0,Antarctica/McMurdo
371,-76.25,-89.0575942993164,2678.0,Antarctica/McMurdo
372,-75.0,-89.0575942993164,2675.0,Antarctica/McMurdo
373,-73.75,-89.0575942993164,2674.0,Antarctica/McMurdo
374,-72.5,-89.0575942993164,2672.0,Antarctica/McMurdo
375,-71.25,-89.0575942993164,2670.0,Antarctica/McMurdo
376,-70.0,-89.0575942993164,2669.0,Antarctica/McMurdo
377,-68.75,-89.0575942993164,2667.0,Antarctica/McMurdo
378,-67.5,-89.0575942993164,2666.0,Antarctica/McMurdo
379,-66.25,-89.0575942993164,2665.0,Antarctica/McMurdo
380,-65.0,-89.0575942993164,2664.0,Antarctica/McMurdo
381,-63.75,-89.0575942993164,2663.0,Antarctica/McMurdo
382,-62.5,-89.0575942993164,2662.0,Antarctica/McMurdo
383,-61.25,-89.0575942993164,2662.0,Antarctica/McMurdo
384,-60.0,-89.0575942993164,2661.0,Antarctica/McMurdo
385,-58.75,-89.0575942993164,2661.0,Antarctica/McMurdo
386,-57.5,-89.0575942993164,2660.0,Antarctica/McMurdo
387,-56.25,-89.0575942993164,2660.0,Antarctica/McMurdo
388,-55.0,-89.0575942993164,2660.0,Antarctica/McMurdo
389,-53.75,-89.0575942993164,2660.0,Antarctica/McMurdo
390,-52.5,-89.0575942993164,2660.0,Antarctica/McMurdo
391,-51.25,-89.0575942993164,2660.0,Antarctica/McMurdo
392,-50.0,-89.0575942993164,2660.0,Antarctica/McMurdo
393,-48.75,-89.0575942993164,2660.0,Antarctica/McMurdo
394,-47.5,-89.0575942993164,2660.0,Antarctica/McMurdo
395,-46.25,-89.0575942993164,2660.0,Antarctica/McMurdo
396,-45.0,-89.0575942993164,2660.0,Antarctica/McMurdo
397,-43.75,-89.0575942993164,2660.0,Antarctica/McMurdo
398,-42.5,-89.0575942993164,2661.0,Antarctica/McMurdo
399,-41.25,-89.0575942993164,2661.0,Antarctica/McMurdo
400,-40.0,-89.0575942993164,2661.0,Antarctica/McMurdo
401,-38.75,-89.0575942993164,2661.0,Antarctica/McMurdo
402,-37.5,-89.0575942993164,2662.0,Antarctica/McMurdo
403,-36.25,-89.0575942993164,2662.0,Antarctica/McMurdo
404,-35.0,-89.0575942993164,2663.0,Antarctica/McMurdo
405,-33.75,-89.0575942993164,2663.0,Antarctica/McMurdo
406,-32.5,-89.0575942993164,2664.0,Antarctica/McMurdo
407,-31.25,-89.0575942993164,2665.0,Antarctica/McMurdo
408,-30.0,-89.0575942993164,2666.0,Antarctica/McMurdo
409,-28.75,-89.0575942993164,2667.0,Antarctica/McMurdo
410,-27.5,-89.0575942993164,2667.0,Antarctica/McMurdo
411,-26.25,-89.0575942993164,2669.0,Antarctica/McMurdo
412,-25.0,-89.0575942993164,2670.0,Antarctica/McMurdo
413,-23.75,-89.0575942993164,2671.0,Antarctica/McMurdo
414,-22.5,-89.0575942993164,2672.0,Antarctica/McMurdo
415,-21.25,-89.0575942993164,2673.0,Antarctica/McMurdo
416,-20.0,-89.0575942993164,2675.0,Antarctica/McMurdo
417,-18.75,-89.0575942993164,2676.0,Antarctica/McMurdo
418,-17.5,-89.0575942993164,2677.0,Antarctica/McMurdo
419,-16.25,-89.0575942993164,2678.0,Antarctica/McMurdo
420,-15.0,-89.0575942993164,2680.0,Antarctica/McMurdo
421,-13.75,-89.0575942993164,2681.0,Antarctica/McMurdo
422,-12.5,-89.0575942993164,2682.0,Antarctica/McMurdo
423,-11.25,-89.0575942993164,2683.0,Antarctica/McMurdo
424,-10.0,-89.0575942993164,2684.0,Antarctica/McMurdo
425,-8.75,-89.0575942993164,2685.0,Antarctica/McMurdo
426,-7.5,-89.0575942993164,2687.0,Antarctica/McMurdo
427,-6.25,-89.0575942993164,2688.0,Antarctica/McMurdo
428,-5.0,-89.0575942993164,2690.0,Antarctica/McMurdo
429,-3.75,-89.0575942993164,2692.0,Antarctica/McMurdo
430,-2.5,-89.0575942993164,2694.0,Antarctica/McMurdo
431,-1.25,-89.0575942993164,2696.0,Antarctica/McMurdo
432,0.0,-89.0575942993164,2698.0,Antarctica/McMurdo
433,1.25,-89.0575942993164,2701.0,Antarctica/McMurdo
434,2.5,-89.0575942993164,2704.0,Antarctica/McMurdo
435,3.75,-89.0575942993164,2707.0,Antarctica/McMurdo
436,5.0,-89.0575942993164,2711.0,Antarctica/McMurdo
437,6.25,-89.0575942993164,2714.0,Antarctica/McMurdo
438,7.5,-89.0575942993164,2718.0,Antarctica/McMurdo
439,8.75,-89.0575942993164,2722.0,Antarctica/McMurdo
440,10.0,-89.0575942993164,2726.0,Antarctica/McMurdo
441,11.25,-89.0575942993164,2730.0,Antarctica/McMurdo
442,12.5,-89.0575942993164,2734.0,Antarctica/McMurdo
443,13.75,-89.0575942993164,2738.0,Antarctica/McMurdo
444,15.0,-89.0575942993164,2742.0,Antarctica/McMurdo
445,16.25,-89.0575942993164,2746.0,Antarctica/McMurdo
446,17.5,-89.0575942993164,2750.0,Antarctica/McMurdo
447,18.75,-89.0575942993164,2754.0,Antarctica/McMurdo
448,20.0,-89.0575942993164,2759.0,Antarctica/McMurdo
449,21.25,-89.0575942993164,2763.0,Antarctica/McMurdo
450,22.5,-89.0575942993164,2767.0,Antarctica/McMurdo
451,23.75,-89.0575942993164,2772.0,Antarctica/McMurdo
452,25.0,-89.0575942993164,2776.0,Antarctica/McMurdo
453,26.25,-89.0575942993164,2781.0,Antarctica/McMurdo
454,27.5,-89.0575942993164,2787.0,Antarctica/McMurdo
455,28.75,-89.0575942993164,2792.0,Antarctica/McMurdo
456,30.0,-89.0575942993164,2798.0,Antarctica/McMurdo
457,31.25,-89.0575942993164,2803.0,Antarctica/McMurdo
458,32.5,-89.0575942993164,2809.0,Antarctica/McMurdo
459,33.75,-89.0575942993164,2816.0,Antarctica/McMurdo
460,35.0,-89.0575942993164,2822.0,Antarctica/McMurdo
461,36.25,-89.0575942993164,2830.0,Antarctica/McMurdo
462,37.5,-89.0575942993164,2838.0,Antarctica/McMurdo
