lon,lat,zone
271.25,-90.0,6.0
272.5,-90.0,6.0
273.75,-90.0,6.0
275.0,-90.0,6.0
276.25,-90.0,6.0
277.5,-90.0,6.0
278.75,-90.0,7.0
280.0,-90.0,7.0
281.25,-90.0,7.0
282.5,-90.0,7.0
283.75,-90.0,7.0
285.0,-90.0,7.0
286.25,-90.0,7.0
287.5,-90.0,7.0
288.75,-90.0,7.0
290.0,-90.0,7.0
291.25,-90.0,7.0
292.5,-90.0,7.0
293.75,-90.0,8.0
295.0,-90.0,8.0
296.25,-90.0,8.0
297.5,-90.0,8.0
298.75,-90.0,8.0
300.0,-90.0,8.0
301.25,-90.0,8.0
302.5,-90.0,8.0
303.75,-90.0,8.0
305.0,-90.0,8.0
306.25,-90.0,8.0
307.5,-90.0,8.0
308.75,-90.0,9.0
310.0,-90.0,9.0
311.25,-90.0,9.0
312.5,-90.0,9.0
313.75,-90.0,9.0
315.0,-90.0,9.0
316.25,-90.0,9.0
317.5,-90.0,9.0
318.75,-90.0,9.0
320.0,-90.0,9.0
321.25,-90.0,9.0
322.5,-90.0,9.0
323.75,-90.0,10.0
325.0,-90.0,10.0
326.25,-90.0,10.0
327.5,-90.0,10.0
328.75,-90.0,10.0
330.0,-90.0,10.0
331.25,-90.0,10.0
332.5,-90.0,10.0
333.75,-90.0,10.0
335.0,-90.0,10.0
336.25,-90.0,10.0
337.5,-90.0,10.0
338.75,-90.0,11.0
340.0,-90.0,11.0
341.25,-90.0,11.0
342.5,-90.0,11.0
343.75,-90.0,11.0
345.0,-90.0,11.0
346.25,-90.0,11.0
347.5,-90.0,11.0
348.75,-90.0,11.0
350.0,-90.0,11.0
351.25,-90.0,11.0
352.5,-90.0,11.0
353.75,-90.0,12.0
355.0,-90.0,12.0
356.25,-90.0,12.0
357.5,-90.0,12.0
358.75,-90.0,12.0
0.0,-89.0575942993,-12.0
1.25,-89.0575942993,-12.0
2.5,-89.0575942993,-12.0
3.75,-89.0575942993,-12.0
5.0,-89.0575942993,-12.0
6.25,-89.0575942993,-12.0
7.5,-89.0575942993,-11.0
8.75,-89.0575942993,-11.0
10.0,-89.0575942993,-11.0
11.25,-89.0575942993,-11.0
12.5,-89.0575942993,-11.0
13.75,-89.0575942993,-11.0
15.0,-89.0575942993,-11.0
16.25,-89.0575942993,-11.0
17.5,-89.0575942993,-11.0
18.75,-89.0575942993,-11.0
20.0,-89.0575942993,-11.0
21.25,-89.0575942993,-11.0
22.5,-89.0575942993,-10.0
23.75,-89.0575942993,-10.0
25.0,-89.0575942993,-10.0
26.25,-89.0575942993,-10.0
27.5,-89.0575942993,-10.0
28.75,-89.0575942993,-10.0
30.0,-89.0575942993,-10.0
31.25,-89.0575942993,-10.0
32.5,-89.0575942993,-10.0
33.75,-89.0575942993,-10.0
35.0,-89.0575942993,-10.0
36.25,-89.0575942993,-10.0
37.5,-89.0575942993,-9.0
38.75,-89.0575942993,-9.0
40.0,-89.0575942993,-9.0
41.25,-89.0575942993,-9.0
42.5,-89.0575942993,-9.0
43.75,-89.0575942993,-9.0
45.0,-89.0575942993,-9.0
46.25,-89.0575942993,-9.0
47.5,-89.0575942993,-9.0
48.75,-89.0575942993,-9.0
50.0,-89.0575942993,-9.0
51.25,-89.0575942993,-9.0
52.5,-89.0575942993,-8.0
53.75,-89.0575942993,-8.0
55.0,-89.0575942993,-8.0
56.25,-89.0575942993,-8.0
57.5,-89.0575942993,-8.0
58.75,-89.0575942993,-8.0
60.0,-89.0575942993,-8.0
61.25,-89.0575942993,-8.0
62.5,-89.0575942993,-8.0
63.75,-89.0575942993,-8.0
65.0,-89.0575942993,-8.0
66.25,-89.0575942993,-8.0
67.5,-89.0575942993,-7.0
68.75,-89.0575942993,-7.0
70.0,-89.0575942993,-7.0
71.25,-89.0575942993,-7.0
72.5,-89.0575942993,-7.0
73.75,-89.0575942993,-7.0
75.0,-89.0575942993,-7.0
76.25,-89.0575942993,-7.0
77.5,-89.0575942993,-7.0
78.75,-89.0575942993,-7.0
80.0,-89.0575942993,-7.0
81.25,-89.0575942993,-7.0
82.5,-89.0575942993,-6.0
83.75,-89.0575942993,-6.0
85.0,-89.0575942993,-6.0
86.25,-89.0575942993,-6.0
87.5,-89.0575942993,-6.0
88.75,-89.0575942993,-6.0
90.0,-89.0575942993,-6.0
91.25,-89.0575942993,-6.0
92.5,-89.0575942993,-6.0
93.75,-89.0575942993,-6.0
95.0,-89.0575942993,-6.0
96.25,-89.0575942993,-6.0
97.5,-89.0575942993,-6.0
98.75,-89.0575942993,-5.0
100.0,-89.0575942993,-5.0
101.25,-89.0575942993,-5.0
102.5,-89.0575942993,-5.0
103.75,-89.0575942993,-5.0
105.0,-89.0575942993,-5.0
106.25,-89.0575942993,-5.0
107.5,-89.0575942993,-5.0
108.75,-89.0575942993,-5.0
110.0,-89.0575942993,-5.0
111.25,-89.0575942993,-5.0
112.5,-89.0575942993,-5.0
113.75,-89.0575942993,-4.0
115.0,-89.0575942993,-4.0
116.25,-89.0575942993,-4.0
117.5,-89.0575942993,-4.0
118.75,-89.0575942993,-4.0
120.0,-89.0575942993,-4.0
121.25,-89.0575942993,-4.0
122.5,-89.0575942993,-4.0
123.75,-89.0575942993,-4.0
125.0,-89.0575942993,-4.0
126.25,-89.0575942993,-4.0
127.5,-89.0575942993,-3.0
128.75,-89.0575942993,-3.0
130.0,-89.0575942993,-3.0
131.25,-89.0575942993,-3.0
132.5,-89.0575942993,-3.0
133.75,-89.0575942993,-3.0
135.0,-89.0575942993,-3.0
136.25,-89.0575942993,-3.0
137.5,-89.0575942993,-3.0
138.75,-89.0575942993,-3.0
140.0,-89.0575942993,-3.0
141.25,-89.0575942993,-3.0
142.5,-89.0575942993,-2.0
143.75,-89.0575942993,-2.0
145.0,-89.0575942993,-2.0
146.25,-89.0575942993,-2.0
147.5,-89.0575942993,-2.0
148.75,-89.0575942993,-2.0
150.0,-89.0575942993,-2.0
151.25,-89.0575942993,-2.0
152.5,-89.0575942993,-2.0
153.75,-89.0575942993,-2.0
155.0,-89.0575942993,-2.0
156.25,-89.0575942993,-2.0
157.5,-89.0575942993,-1.0
158.75,-89.0575942993,-1.0
160.0,-89.0575942993,-1.0
161.25,-89.0575942993,-1.0
162.5,-89.0575942993,-1.0
163.75,-89.0575942993,-1.0
165.0,-89.0575942993,-1.0
166.25,-89.0575942993,-1.0
167.5,-89.0575942993,-1.0
168.75,-89.0575942993,-1.0
170.0,-89.0575942993,-1.0
171.25,-89.0575942993,-1.0
172.5,-89.0575942993,0.0
173.75,-89.0575942993,0.0
175.0,-89.0575942993,0.0
176.25,-89.0575942993,0.0
177.5,-89.0575942993,0.0
178.75,-89.0575942993,0.0
180.0,-89.0575942993,0.0
181.25,-89.0575942993,0.0
182.5,-89.0575942993,0.0
183.75,-89.0575942993,0.0
185.0,-89.0575942993,0.0
186.25,-89.0575942993,0.0
187.5,-89.0575942993,0.0
188.75,-89.0575942993,1.0
190.0,-89.0575942993,1.0
191.25,-89.0575942993,1.0
192.5,-89.0575942993,1.0
193.75,-89.0575942993,1.0
195.0,-89.0575942993,1.0
196.25,-89.0575942993,1.0
197.5,-89.0575942993,1.0
198.75,-89.0575942993,1.0
200.0,-89.0575942993,1.0
201.25,-89.0575942993,1.0
202.5,-89.0575942993,1.0
203.75,-89.0575942993,2.0
205.0,-89.0575942993,2.0
206.25,-89.0575942993,2.0
207.5,-89.0575942993,2.0
208.75,-89.0575942993,2.0
210.0,-89.0575942993,2.0
211.25,-89.0575942993,2.0
212.5,-89.0575942993,2.0
213.75,-89.0575942993,2.0
215.0,-89.0575942993,2.0
216.25,-89.0575942993,2.0
217.5,-89.0575942993,2.0
218.75,-89.0575942993,3.0
220.0,-89.0575942993,3.0
221.25,-89.0575942993,3.0
222.5,-89.0575942993,3.0
223.75,-89.0575942993,3.0
225.0,-89.0575942993,3.0
226.25,-89.0575942993,3.0
227.5,-89.0575942993,3.0
228.75,-89.0575942993,3.0
230.0,-89.0575942993,3.0
231.25,-89.0575942993,3.0
232.5,-89.0575942993,3.0
233.75,-89.0575942993,4.0
235.0,-89.0575942993,4.0
236.25,-89.0575942993,4.0
237.5,-89.0575942993,4.0
238.75,-89.0575942993,4.0
240.0,-89.0575942993,4.0
241.25,-89.0575942993,4.0
242.5,-89.0575942993,4.0
243.75,-89.0575942993,4.0
245.0,-89.0575942993,4.0
246.25,-89.0575942993,4.0
247.5,-89.0575942993,4.0
248.75,-89.0575942993,5.0
250.0,-89.0575942993,5.0
251.25,-89.0575942993,5.0
252.5,-89.0575942993,5.0
253.75,-89.0575942993,5.0
255.0,-89.0575942993,5.0
256.25,-89.0575942993,5.0
257.5,-89.0575942993,5.0
258.75,-89.0575942993,5.0
260.0,-89.0575942993,5.0
261.25,-89.0575942993,5.0
262.5,-89.0575942993,5.0
263.75,-89.0575942993,6.0
265.0,-89.0575942993,6.0
266.25,-89.0575942993,6.0
267.5,-89.0575942993,6.0
268.75,-89.0575942993,6.0
270.0,-89.0575942993,6.0
271.25,-89.0575942993,6.0
272.5,-89.0575942993,6.0
273.75,-89.0575942993,6.0
275.0,-89.0575942993,6.0
276.25,-89.0575942993,6.0
277.5,-89.0575942993,6.0
278.75,-89.0575942993,7.0
280.0,-89.0575942993,7.0
281.25,-89.0575942993,7.0
282.5,-89.0575942993,7.0
283.75,-89.0575942993,7.0
285.0,-89.0575942993,7.0
286.25,-89.0575942993,7.0
287.5,-89.0575942993,7.0
288.75,-89.0575942993,7.0
290.0,-89.0575942993,7.0
291.25,-89.0575942993,7.0
292.5,-89.0575942993,7.0
293.75,-89.0575942993,8.0
295.0,-89.0575942993,8.0
296.25,-89.0575942993,8.0
297.5,-89.0575942993,8.0
298.75,-89.0575942993,8.0
300.0,-89.0575942993,8.0
301.25,-89.0575942993,8.0
302.5,-89.0575942993,8.0
303.75,-89.0575942993,8.0
305.0,-89.0575942993,8.0
306.25,-89.0575942993,8.0
307.5,-89.0575942993,8.0
308.75,-89.0575942993,9.0
310.0,-89.0575942993,9.0
311.25,-89.0575942993,9.0
312.5,-89.0575942993,9.0
313.75,-89.0575942993,9.0
315.0,-89.0575942993,9.0
316.25,-89.0575942993,9.0
317.5,-89.0575942993,9.0
318.75,-89.0575942993,9.0
320.0,-89.0575942993,9.0
321.25,-89.0575942993,9.0
322.5,-89.0575942993,9.0
323.75,-89.0575942993,10.0
325.0,-89.0575942993,10.0
326.25,-89.0575942993,10.0
327.5,-89.0575942993,10.0
328.75,-89.0575942993,10.0
330.0,-89.0575942993,10.0
331.25,-89.0575942993,10.0
332.5,-89.0575942993,10.0
333.75,-89.0575942993,10.0
335.0,-89.0575942993,10.0
336.25,-89.0575942993,10.0
337.5,-89.0575942993,10.0
338.75,-89.0575942993,11.0
340.0,-89.0575942993,11.0
341.25,-89.0575942993,11.0
342.5,-89.0575942993,11.0
343.75,-89.0575942993,11.0
345.0,-89.0575942993,11.0
346.25,-89.0575942993,11.0
347.5,-89.0575942993,11.0
348.75,-89.0575942993,11.0
350.0,-89.0575942993,11.0
351.25,-89.0575942993,11.0
352.5,-89.0575942993,11.0
353.75,-89.0575942993,12.0
355.0,-89.0575942993,12.0
356.25,-89.0575942993,12.0
357.5,-89.0575942993,12.0
358.75,-89.0575942993,12.0
0.0,-88.1151809692,-12.0
1.25,-88.1151809692,-12.0
2.5,-88.1151809692,-12.0
3.75,-88.1151809692,-12.0
5.0,-88.1151809692,-12.0
6.25,-88.1151809692,-12.0
7.5,-88.1151809692,-11.0
8.75,-88.1151809692,-11.0
10.0,-88.1151809692,-11.0
11.25,-88.1151809692,-11.0
12.5,-88.1151809692,-11.0
13.75,-88.1151809692,-11.0
15.0,-88.1151809692,-11.0
16.25,-88.1151809692,-11.0
17.5,-88.1151809692,-11.0
18.75,-88.1151809692,-11.0
20.0,-88.1151809692,-11.0
21.25,-88.1151809692,-11.0
22.5,-88.1151809692,-10.0
23.75,-88.1151809692,-10.0
25.0,-88.1151809692,-10.0
26.25,-88.1151809692,-10.0
27.5,-88.1151809692,-10.0
28.75,-88.1151809692,-10.0
30.0,-88.1151809692,-10.0
31.25,-88.1151809692,-10.0
32.5,-88.1151809692,-10.0
33.75,-88.1151809692,-10.0
35.0,-88.1151809692,-10.0
36.25,-88.1151809692,-10.0
37.5,-88.1151809692,-9.0
38.75,-88.1151809692,-9.0
40.0,-88.1151809692,-9.0
41.25,-88.1151809692,-9.0
42.5,-88.1151809692,-9.0
43.75,-88.1151809692,-9.0
45.0,-88.1151809692,-9.0
46.25,-88.1151809692,-9.0
47.5,-88.1151809692,-9.0
48.75,-88.1151809692,-9.0
50.0,-88.1151809692,-9.0
51.25,-88.1151809692,-9.0
52.5,-88.1151809692,-8.0
53.75,-88.1151809692,-8.0
55.0,-88.1151809692,-8.0
56.25,-88.1151809692,-8.0
57.5,-88.1151809692,-8.0
58.75,-88.1151809692,-8.0
60.0,-88.1151809692,-8.0
61.25,-88.1151809692,-8.0
62.5,-88.1151809692,-8.0
63.75,-88.1151809692,-8.0
65.0,-88.1151809692,-8.0
66.25,-88.1151809692,-8.0
67.5,-88.1151809692,-7.0
68.75,-88.1151809692,-7.0
70.0,-88.1151809692,-7.0
71.25,-88.1151809692,-7.0
72.5,-88.1151809692,-7.0
73.75,-88.1151809692,-7.0
75.0,-88.1151809692,-7.0
76.25,-88.1151809692,-7.0
77.5,-88.1151809692,-7.0
78.75,-88.1151809692,-7.0
80.0,-88.1151809692,-7.0
81.25,-88.1151809692,-7.0
82.5,-88.1151809692,-6.0
83.75,-88.1151809692,-6.0
85.0,-88.1151809692,-6.0
86.25,-88.1151809692,-6.0
87.5,-88.1151809692,-6.0
88.75,-88.1151809692,-6.0
90.0,-88.1151809692,-6.0
91.25,-88.1151809692,-6.0
92.5,-88.1151809692,-6.0
93.75,-88.1151809692,-6.0
95.0,-88.1151809692,-6.0
96.25,-88.1151809692,-6.0
97.5,-88.1151809692,-6.0
98.75,-88.1151809692,-5.0
100.0,-88.1151809692,-5.0
101.25,-88.1151809692,-5.0
102.5,-88.1151809692,-5.0
103.75,-88.1151809692,-5.0
105.0,-88.1151809692,-5.0
106.25,-88.1151809692,-5.0
107.5,-88.1151809692,-5.0
108.75,-88.1151809692,-5.0
110.0,-88.1151809692,-5.0
111.25,-88.1151809692,-5.0
112.5,-88.1151809692,-5.0
113.75,-88.1151809692,-4.0
115.0,-88.1151809692,-4.0
116.25,-88.1151809692,-4.0
117.5,-88.1151809692,-4.0
118.75,-88.1151809692,-4.0
120.0,-88.1151809692,-4.0
121.25,-88.1151809692,-4.0
122.5,-88.1151809692,-4.0
123.75,-88.1151809692,-4.0
125.0,-88.1151809692,-4.0
126.25,-88.1151809692,-4.0
127.5,-88.1151809692,-3.0
128.75,-88.1151809692,-3.0
130.0,-88.1151809692,-3.0
131.25,-88.1151809692,-3.0
132.5,-88.1151809692,-3.0
133.75,-88.1151809692,-3.0
135.0,-88.1151809692,-3.0
136.25,-88.1151809692,-3.0
137.5,-88.1151809692,-3.0
138.75,-88.1151809692,-3.0
140.0,-88.1151809692,-3.0
141.25,-88.1151809692,-3.0
142.5,-88.1151809692,-2.0
143.75,-88.1151809692,-2.0
145.0,-88.1151809692,-2.0
146.25,-88.1151809692,-2.0
147.5,-88.1151809692,-2.0
148.75,-88.1151809692,-2.0
150.0,-88.1151809692,-2.0
151.25,-88.1151809692,-2.0
152.5,-88.1151809692,-2.0
153.75,-88.1151809692,-2.0
155.0,-88.1151809692,-2.0
156.25,-88.1151809692,-2.0
157.5,-88.1151809692,-1.0
158.75,-88.1151809692,-1.0
160.0,-88.1151809692,-1.0
161.25,-88.1151809692,-1.0
162.5,-88.1151809692,-1.0
163.75,-88.1151809692,-1.0
165.0,-88.1151809692,-1.0
166.25,-88.1151809692,-1.0
167.5,-88.1151809692,-1.0
168.75,-88.1151809692,-1.0
170.0,-88.1151809692,-1.0
171.25,-88.1151809692,-1.0
172.5,-88.1151809692,0.0
173.75,-88.1151809692,0.0
175.0,-88.1151809692,0.0
176.25,-88.1151809692,0.0
177.5,-88.1151809692,0.0
178.75,-88.1151809692,0.0
180.0,-88.1151809692,0.0
181.25,-88.1151809692,0.0
182.5,-88.1151809692,0.0
183.75,-88.1151809692,0.0
185.0,-88.1151809692,0.0
186.25,-88.1151809692,0.0
187.5,-88.1151809692,0.0
188.75,-88.1151809692,1.0
190.0,-88.1151809692,1.0
191.25,-88.1151809692,1.0
192.5,-88.1151809692,1.0
193.75,-88.1151809692,1.0
195.0,-88.1151809692,1.0
196.25,-88.1151809692,1.0
197.5,-88.1151809692,1.0
198.75,-88.1151809692,1.0
200.0,-88.1151809692,1.0
201.25,-88.1151809692,1.0
202.5,-88.1151809692,1.0
203.75,-88.1151809692,2.0
205.0,-88.1151809692,2.0
206.25,-88.1151809692,2.0
207.5,-88.1151809692,2.0
208.75,-88.1151809692,2.0
210.0,-88.1151809692,2.0
211.25,-88.1151809692,2.0
212.5,-88.1151809692,2.0
213.75,-88.1151809692,2.0
215.0,-88.1151809692,2.0
216.25,-88.1151809692,2.0
217.5,-88.1151809692,2.0
218.75,-88.1151809692,3.0
220.0,-88.1151809692,3.0
221.25,-88.1151809692,3.0
222.5,-88.1151809692,3.0
223.75,-88.1151809692,3.0
225.0,-88.1151809692,3.0
226.25,-88.1151809692,3.0
227.5,-88.1151809692,3.0
228.75,-88.1151809692,3.0
230.0,-88.1151809692,3.0
231.25,-88.1151809692,3.0
232.5,-88.1151809692,3.0
233.75,-88.1151809692,4.0
235.0,-88.1151809692,4.0
236.25,-88.1151809692,4.0
237.5,-88.1151809692,4.0
238.75,-88.1151809692,4.0
240.0,-88.1151809692,4.0
241.25,-88.1151809692,4.0
242.5,-88.1151809692,4.0
243.75,-88.1151809692,4.0
245.0,-88.1151809692,4.0
246.25,-88.1151809692,4.0
247.5,-88.1151809692,4.0
248.75,-88.1151809692,5.0
250.0,-88.1151809692,5.0
251.25,-88.1151809692,5.0
252.5,-88.1151809692,5.0
253.75,-88.1151809692,5.0
255.0,-88.1151809692,5.0
256.25,-88.1151809692,5.0
257.5,-88.1151809692,5.0
258.75,-88.1151809692,5.0
260.0,-88.1151809692,5.0
261.25,-88.1151809692,5.0
262.5,-88.1151809692,5.0
263.75,-88.1151809692,6.0
265.0,-88.1151809692,6.0
266.25,-88.1151809692,6.0
267.5,-88.1151809692,6.0
268.75,-88.1151809692,6.0
270.0,-88.1151809692,6.0
271.25,-88.1151809692,6.0
272.5,-88.1151809692,6.0
273.75,-88.1151809692,6.0
275.0,-88.1151809692,6.0
276.25,-88.1151809692,6.0
277.5,-88.1151809692,6.0
278.75,-88.1151809692,7.0
280.0,-88.1151809692,7.0
281.25,-88.1151809692,7.0
282.5,-88.1151809692,7.0
283.75,-88.1151809692,7.0
285.0,-88.1151809692,7.0
286.25,-88.1151809692,7.0
287.5,-88.1151809692,7.0
288.75,-88.1151809692,7.0
290.0,-88.1151809692,7.0
291.25,-88.1151809692,7.0
292.5,-88.1151809692,7.0
293.75,-88.1151809692,8.0
295.0,-88.1151809692,8.0
296.25,-88.1151809692,8.0
297.5,-88.1151809692,8.0
298.75,-88.1151809692,8.0
300.0,-88.1151809692,8.0
301.25,-88.1151809692,8.0
302.5,-88.1151809692,8.0
303.75,-88.1151809692,8.0
305.0,-88.1151809692,8.0
306.25,-88.1151809692,8.0
307.5,-88.1151809692,8.0
308.75,-88.1151809692,9.0
310.0,-88.1151809692,9.0
311.25,-88.1151809692,9.0
312.5,-88.1151809692,9.0
313.75,-88.1151809692,9.0
315.0,-88.1151809692,9.0
316.25,-88.1151809692,9.0
317.5,-88.1151809692,9.0
318.75,-88.1151809692,9.0
320.0,-88.1151809692,9.0
321.25,-88.1151809692,9.0
322.5,-88.1151809692,9.0
323.75,-88.1151809692,10.0
325.0,-88.1151809692,10.0
326.25,-88.1151809692,10.0
327.5,-88.1151809692,10.0
328.75,-88.1151809692,10.0
330.0,-88.1151809692,10.0
331.25,-88.1151809692,10.0
332.5,-88.1151809692,10.0
333.75,-88.1151809692,10.0
335.0,-88.1151809692,10.0
336.25,-88.1151809692,10.0
337.5,-88.1151809692,10.0
338.75,-88.1151809692,11.0
340.0,-88.1151809692,11.0
341.25,-88.1151809692,11.0
342.5,-88.1151809692,11.0
343.75,-88.1151809692,11.0
345.0,-88.1151809692,11.0
346.25,-88.1151809692,11.0
347.5,-88.1151809692,11.0
348.75,-88.1151809692,11.0
350.0,-88.1151809692,11.0
351.25,-88.1151809692,11.0
352.5,-88.1151809692,11.0
353.75,-88.1151809692,12.0
355.0,-88.1151809692,12.0
356.25,-88.1151809692,12.0
357.5,-88.1151809692,12.0
358.75,-88.1151809692,12.0
0.0,-87.1727752686,-12.0
1.25,-87.1727752686,-12.0
2.5,-87.1727752686,-12.0
3.75,-87.1727752686,-12.0
5.0,-87.1727752686,-12.0
6.25,-87.1727752686,-12.0
7.5,-87.1727752686,-11.0
8.75,-87.1727752686,-11.0
10.0,-87.1727752686,-11.0
11.25,-87.1727752686,-11.0
12.5,-87.1727752686,-11.0
13.75,-87.1727752686,-11.0
15.0,-87.1727752686,-11.0
16.25,-87.1727752686,-11.0
17.5,-87.1727752686,-11.0
18.75,-87.1727752686,-11.0
20.0,-87.1727752686,-11.0
21.25,-87.1727752686,-11.0
22.5,-87.1727752686,-10.0
23.75,-87.1727752686,-10.0
25.0,-87.1727752686,-10.0
26.25,-87.1727752686,-10.0
27.5,-87.1727752686,-10.0
28.75,-87.1727752686,-10.0
30.0,-87.1727752686,-10.0
31.25,-87.1727752686,-10.0
32.5,-87.1727752686,-10.0
33.75,-87.1727752686,-10.0
35.0,-87.1727752686,-10.0
36.25,-87.1727752686,-10.0
37.5,-87.1727752686,-9.0
38.75,-87.1727752686,-9.0
40.0,-87.1727752686,-9.0
41.25,-87.1727752686,-9.0
42.5,-87.1727752686,-9.0
